Location,Source,Date,Water Level (FT),Elevation (FT) NAVD88,Temp (C),Conductivity (UMHOS),Calc Discharge (CFS),Comments
AMW-01B,TREC,3/27/2017 8:45,-11.26,5458.34,11.662,,,
AMW-01B,TREC,3/27/2017 9:00,-11.26,5458.34,11.724,,,
AMW-01B,TREC,3/27/2017 9:15,-11.26,5458.34,11.707,,,
AMW-01B,TREC,3/27/2017 9:30,-11.26,5458.34,11.677,,,
AMW-01B,TREC,3/27/2017 9:45,-11.26,5458.34,11.716,,,
AMW-01B,TREC,3/27/2017 10:00,-11.26,5458.34,11.724,,,
AMW-01B,TREC,3/27/2017 10:15,-11.27,5458.33,11.717,,,
AMW-01B,TREC,3/27/2017 10:30,-11.26,5458.34,11.744,,,
AMW-01B,TREC,3/27/2017 10:45,-11.26,5458.34,11.711,,,
AMW-01B,TREC,3/27/2017 11:00,-11.26,5458.34,11.697,,,
AMW-01B,TREC,3/27/2017 11:15,-11.25,5458.35,11.669,,,
AMW-01B,TREC,3/27/2017 11:30,-11.26,5458.34,11.739,,,
AMW-01B,TREC,3/27/2017 11:45,-11.26,5458.34,11.707,,,
AMW-01B,TREC,3/27/2017 12:00,-11.26,5458.34,11.674,,,
AMW-01B,TREC,3/27/2017 12:15,-11.26,5458.34,11.702,,,
AMW-01B,TREC,3/27/2017 12:30,-11.26,5458.34,11.736,,,
AMW-01B,TREC,3/27/2017 12:45,-11.25,5458.35,11.737,,,
AMW-01B,TREC,3/27/2017 13:00,-11.25,5458.35,11.72,,,
AMW-01B,TREC,3/27/2017 13:15,-11.22,5458.38,11.705,,,
AMW-01B,TREC,3/27/2017 13:30,-11.26,5458.34,11.719,,,
AMW-01B,TREC,3/27/2017 13:45,-11.24,5458.36,11.725,,,
AMW-01B,TREC,3/27/2017 14:00,-11.26,5458.34,11.707,,,
AMW-01B,TREC,3/27/2017 14:15,-11.25,5458.35,11.698,,,
AMW-01B,TREC,3/27/2017 14:30,-11.26,5458.34,11.646,,,
AMW-01B,TREC,3/27/2017 14:45,-11.25,5458.35,11.717,,,
AMW-01B,TREC,3/27/2017 15:00,-11.25,5458.35,11.768,,,
AMW-01B,TREC,3/27/2017 15:15,-11.24,5458.36,11.729,,,
AMW-01B,TREC,3/27/2017 15:30,-11.25,5458.35,11.729,,,
AMW-01B,TREC,3/27/2017 15:45,-11.25,5458.35,11.701,,,
AMW-01B,TREC,3/27/2017 16:00,-11.25,5458.35,11.651,,,
AMW-01B,TREC,3/27/2017 16:15,-11.25,5458.35,11.739,,,
AMW-01B,TREC,3/27/2017 16:30,-11.25,5458.35,11.739,,,
AMW-01B,TREC,3/27/2017 16:45,-11.25,5458.35,11.73,,,
AMW-01B,TREC,3/27/2017 17:00,-11.26,5458.34,11.745,,,
AMW-01B,TREC,3/27/2017 17:15,-11.24,5458.36,11.702,,,
AMW-01B,TREC,3/27/2017 17:30,-11.26,5458.34,11.707,,,
AMW-01B,TREC,3/27/2017 17:45,-11.25,5458.35,11.697,,,
AMW-01B,TREC,3/27/2017 18:00,-11.25,5458.35,11.666,,,
AMW-01B,TREC,3/27/2017 18:15,-11.23,5458.37,11.72,,,
AMW-01B,TREC,3/27/2017 18:30,-11.26,5458.34,11.703,,,
AMW-01B,TREC,3/27/2017 18:45,-11.24,5458.36,11.726,,,
AMW-01B,TREC,3/27/2017 19:00,-11.26,5458.34,11.739,,,
AMW-01B,TREC,3/27/2017 19:15,-11.25,5458.35,11.726,,,
AMW-01B,TREC,3/27/2017 19:30,-11.26,5458.34,11.754,,,
AMW-01B,TREC,3/27/2017 19:45,-11.26,5458.34,11.749,,,
AMW-01B,TREC,3/27/2017 20:00,-11.26,5458.34,11.69,,,
AMW-01B,TREC,3/27/2017 20:15,-11.25,5458.35,11.681,,,
AMW-01B,TREC,3/27/2017 20:30,-11.26,5458.34,11.713,,,
AMW-01B,TREC,3/27/2017 20:45,-11.25,5458.35,11.727,,,
AMW-01B,TREC,3/27/2017 21:00,-11.27,5458.33,11.702,,,
AMW-01B,TREC,3/27/2017 21:15,-11.26,5458.34,11.691,,,
AMW-01B,TREC,3/27/2017 21:30,-11.27,5458.33,11.742,,,
AMW-01B,TREC,3/27/2017 21:45,-11.26,5458.34,11.67,,,
AMW-01B,TREC,3/27/2017 22:00,-11.26,5458.34,11.685,,,
AMW-01B,TREC,3/27/2017 22:15,-11.25,5458.35,11.692,,,
AMW-01B,TREC,3/27/2017 22:30,-11.27,5458.33,11.707,,,
AMW-01B,TREC,3/27/2017 22:45,-11.26,5458.34,11.736,,,
AMW-01B,TREC,3/27/2017 23:00,-11.26,5458.34,11.696,,,
AMW-01B,TREC,3/27/2017 23:15,-11.26,5458.34,11.69,,,
AMW-01B,TREC,3/27/2017 23:30,-11.27,5458.33,11.688,,,
AMW-01B,TREC,3/27/2017 23:45,-11.26,5458.34,11.722,,,
AMW-01B,TREC,3/28/2017 0:00,-11.27,5458.33,11.719,,,
AMW-01B,TREC,3/28/2017 0:15,-11.26,5458.34,11.765,,,
AMW-01B,TREC,3/28/2017 0:30,-11.26,5458.34,11.705,,,
AMW-01B,TREC,3/28/2017 0:45,-11.25,5458.35,11.695,,,
AMW-01B,TREC,3/28/2017 1:00,-11.26,5458.34,11.719,,,
AMW-01B,TREC,3/28/2017 1:15,-11.25,5458.35,11.724,,,
AMW-01B,TREC,3/28/2017 1:30,-11.26,5458.34,11.71,,,
AMW-01B,TREC,3/28/2017 1:45,-11.26,5458.34,11.698,,,
AMW-01B,TREC,3/28/2017 2:00,-11.26,5458.34,11.736,,,
AMW-01B,TREC,3/28/2017 2:15,-11.24,5458.36,11.754,,,
AMW-01B,TREC,3/28/2017 2:30,-11.26,5458.34,11.71,,,
AMW-01B,TREC,3/28/2017 2:45,-11.27,5458.33,11.702,,,
AMW-01B,TREC,3/28/2017 3:00,-11.26,5458.34,11.718,,,
AMW-01B,TREC,3/28/2017 3:15,-11.24,5458.36,11.738,,,
AMW-01B,TREC,3/28/2017 3:30,-11.26,5458.34,11.688,,,
AMW-01B,TREC,3/28/2017 3:45,-11.25,5458.35,11.708,,,
AMW-01B,TREC,3/28/2017 4:00,-11.26,5458.34,11.712,,,
AMW-01B,TREC,3/28/2017 4:15,-11.25,5458.35,11.704,,,
AMW-01B,TREC,3/28/2017 4:30,-11.26,5458.34,11.703,,,
AMW-01B,TREC,3/28/2017 4:45,-11.25,5458.35,11.745,,,
AMW-01B,TREC,3/28/2017 5:00,-11.25,5458.35,11.728,,,
AMW-01B,TREC,3/28/2017 5:15,-11.25,5458.35,11.731,,,
AMW-01B,TREC,3/28/2017 5:30,-11.25,5458.35,11.7,,,
AMW-01B,TREC,3/28/2017 5:45,-11.25,5458.35,11.678,,,
AMW-01B,TREC,3/28/2017 6:00,-11.25,5458.35,11.703,,,
AMW-01B,TREC,3/28/2017 6:15,-11.25,5458.35,11.663,,,
AMW-01B,TREC,3/28/2017 6:30,-11.26,5458.34,11.702,,,
AMW-01B,TREC,3/28/2017 6:45,-11.26,5458.34,11.727,,,
AMW-01B,TREC,3/28/2017 7:00,-11.26,5458.34,11.703,,,
AMW-01B,TREC,3/28/2017 7:15,-11.25,5458.35,11.724,,,
